,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28
Auberge-Refuge de la Nova,0,0,0,0,0,33,59,57,17,27,45,33,10,46,17,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,12,29,33,49,47,48,47,61,60,31,0,0
Les Chambres du Soleil,26,28,29,22,0,14,16,16,24,14,22,16,2,13,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,3,7,0,27,21,29,27,29,0,29,25,29
Refuge des Mottets,0,0,0,0,0,0,0,0,0,5,20,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,7,8,20,10,0,0,0,0,0,0,0,0
Gîte Mermoud,0,0,0,0,0,0,10,10,10,10,10,10,10,5,10,10,10,10,8,9,0,10,10,3,0,7,4,0,2,10,10,0,5,0,0,9,10,4,0,0,0,0,1,6,8,0,0,10,0,8,6,6,0,6,8,0,4,9,10,0,4,1,0,3,6,10,0,10,4,0,10,10,10,8,3,2,0,10,5,10,0,10,1,0,8,10,10,0,3,8,0,10,10,2,0,0,2,0,4,0,10,0,10,7,0,6,0,10,0,10,10,0,10,10,10,0,10,10,10,10
Gîte d'Alpage Les Ecuries de Charamillon,0,0,0,0,0,0,19,19,19,19,19,15,19,19,19,19,18,15,15,16,15,16,9,8,10,4,11,5,19,17,15,15,13,6,13,10,13,7,12,2,11,6,11,11,16,15,10,17,17,12,15,8,14,19,13,8,10,16,9,8,11,19,17,12,10,15,17,6,16,17,8,12,12,15,14,19,19,19,13,16,16,13,18,14,9,10,17,9,16,17,19,19,19,9,12,17,15,13,8,17,13,19,17,11,16,19,17,19,14,16,16,19,0,0,0,0,0,0,0,0
Gîte Le Moulin,28,28,28,28,28,25,28,13,28,26,24,16,16,1,15,27,26,23,14,10,0,15,19,20,1,5,3,0,0,0,24,1,10,0,0,0,8,8,1,0,0,0,0,18,1,0,1,1,0,0,0,16,11,1,0,0,0,7,14,0,9,0,6,0,0,20,22,0,0,0,0,0,3,1,11,0,9,0,18,3,19,0,0,2,3,23,11,5,19,2,7,6,24,10,12,0,1,3,1,10,12,1,5,0,4,0,24,14,22,22,1,7,2,7,28,26,28,28,28,28
Auberge la Boërne,1,0,0,33,33,33,30,33,18,28,33,30,32,27,0,33,8,24,0,1,0,0,10,16,0,1,3,0,0,0,9,0,1,0,0,1,10,0,0,0,0,0,0,20,3,1,0,7,6,8,16,0,7,0,0,0,0,3,0,0,0,1,22,0,0,10,8,0,1,0,24,15,0,13,3,0,2,0,0,0,1,0,0,12,16,1,3,0,0,5,6,4,17,0,1,0,0,16,0,2,1,0,0,0,3,23,10,14,30,17,18,12,31,30,21,33,19,33,33,31
Cabane du Combal,0,0,0,0,0,0,0,0,0,0,0,0,12,8,12,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Maison Vieille,0,0,0,0,0,0,0,0,38,14,20,36,38,28,23,21,19,0,1,31,25,8,19,1,1,19,10,21,8,18,23,0,18,20,1,11,7,1,0,3,0,0,14,13,0,3,11,8,4,11,3,13,1,1,18,19,15,17,13,1,6,30,1,8,13,0,0,12,1,24,31,25,8,0,19,36,31,4,19,0,0,23,28,32,23,0,34,13,24,0,29,2,22,14,0,0,1,31,33,14,12,11,23,22,38,26,21,4,21,36,40,40,40,0,0,0,0,0,0,0
Gite le Randonneur du Mont Blanc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,24,22,24,18,27,21,6,30,24,28,28,18,17,0,28,14,8,26,5,4,10,3,4,0,15,22,0,1,22,13,24,18,18,8,18,22,19,28,28,6,6,6,18,28,4,20,17,2,0,15,14,16,24,11,11,8,21,16,23,25,23,0,1,13,33,22,14,20,14,19,18,16,10,19,21,13,19,24,22,13,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rifugio Monte Bianco CAI Uget,47,26,11,0,10,29,60,34,44,46,13,39,60,60,44,42,2,15,6,50,32,32,12,0,7,5,33,20,42,40,0,8,2,12,6,25,38,0,7,5,14,11,40,18,0,5,4,26,9,33,36,0,11,3,24,23,54,32,0,8,5,6,41,44,32,3,8,0,5,28,58,13,0,3,8,0,0,8,6,0,0,4,44,25,60,37,10,7,9,49,32,37,46,5,6,5,27,7,44,17,0,10,7,42,24,41,36,6,0,16,50,46,44,44,46,23,46,0,0,0
Rifugio G. Bertone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,0,25,24,1,12,6,3,4,3,11,0,0,8,2,0,13,3,0,0,1,36,1,0,0,0,0,1,21,7,1,23,4,6,2,25,11,0,6,0,0,0,21,1,0,35,20,1,2,14,2,0,0,0,1,16,33,6,0,14,4,0,1,6,2,1,15,1,1,1,0,4,4,12,0,3,7,25,10,0,22,24,6,35,25,1,0,2,0,1,20,14,2,3,17,19,15,0,0,0,0,0,0,0,0
Hotel Funivia,0,0,0,0,4,2,2,10,0,12,14,14,10,6,8,8,14,12,0,10,2,2,4,8,12,12,10,10,0,12,10,4,8,0,0,4,2,6,6,6,0,0,6,10,0,6,10,0,0,10,10,0,6,6,0,0,6,6,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,4,0,0,0,0,2,4,2,10,0,0,0,0,2,0,4,4,4,8,8,8,4,8,8,8,0,0,0,0,0,0,0,0
Hôtel Lavachey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Chalet Val Ferret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gîte Alpage de La Peule,0,0,0,0,0,0,0,0,0,0,25,27,31,29,31,18,16,0,26,19,1,1,0,0,1,0,17,29,10,0,9,0,0,18,7,9,5,0,0,14,2,26,3,0,0,4,20,16,15,1,9,12,3,16,0,21,13,0,11,6,19,30,23,7,1,4,0,1,1,20,7,5,16,1,23,11,0,0,19,10,0,24,20,18,12,19,7,13,28,23,7,22,5,0,1,27,5,23,7,19,14,2,28,12,24,14,24,0,0,33,0,0,0,0,0,0,0,0,0,0
Hotel du Col de Fenêtre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,12,25,27,6,0,20,10,7,33,25,4,0,10,1,16,17,16,3,0,0,5,16,1,3,0,4,14,0,10,17,16,1,11,0,0,16,10,21,0,28,18,6,2,27,17,0,12,16,13,14,32,12,6,13,21,4,17,14,13,3,28,0,12,16,34,31,11,25,9,27,34,16,26,21,16,26,7,3,22,0,1,0,1,9,15,9,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0
Gîte La Léchère,0,27,24,27,27,25,27,25,27,27,16,23,27,25,27,25,16,11,24,18,23,25,27,19,6,7,27,27,13,19,16,21,14,23,25,9,14,2,1,25,12,1,12,0,13,12,20,8,23,23,27,20,25,27,9,23,3,13,24,12,10,0,24,26,20,0,1,26,12,27,0,27,21,27,27,0,25,27,11,23,2,23,25,0,27,21,5,12,16,27,21,27,27,27,21,21,19,0,8,1,11,27,16,12,16,23,21,27,26,27,0,27,27,27,27,27,0,0,0,0
Chalet 'Le Dolent',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,30,30,30,0,0,29,28,30,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,30,30,30,30,30,0,0,30,30,30,0,0,0,0,26,28,0,0,0,0,0,30,30,30,30,0,0,0,0,30,28,30,0,0,0
Maya-Joie,0,0,0,0,0,0,0,0,30,0,0,0,18,48,52,14,8,0,0,14,47,26,0,0,0,0,19,46,11,3,0,0,0,4,12,31,0,0,0,0,3,13,3,0,0,0,0,0,44,27,0,0,0,0,0,46,27,0,0,7,0,18,33,50,0,0,0,0,16,51,35,0,0,18,0,14,52,49,0,0,18,0,14,24,52,0,0,12,0,22,26,51,0,0,0,0,13,43,8,0,0,0,0,14,48,26,0,26,24,0,22,0,12,0,12,18,18,24,0,0
Auberge des Glaciers,0,52,52,52,52,51,49,52,52,50,48,52,51,52,52,39,28,39,39,39,34,19,30,24,37,35,32,37,22,33,5,21,8,25,14,17,4,0,16,14,30,21,28,0,44,8,33,28,20,15,0,15,6,20,21,14,22,5,42,26,15,8,35,39,34,27,19,22,18,20,35,36,36,28,29,39,6,21,15,32,18,31,27,36,34,34,51,39,34,30,29,12,38,42,38,15,20,26,0,0,10,14,24,37,31,38,36,38,38,52,50,52,52,52,39,52,52,52,51,52
Gîte de La Fouly,0,0,0,0,0,0,0,0,14,17,15,13,15,15,14,15,17,10,0,2,9,5,6,8,10,3,1,0,7,0,0,4,0,2,1,0,0,1,1,3,0,0,0,0,2,2,0,0,0,0,3,1,0,7,1,1,3,0,0,0,3,1,2,2,1,0,3,1,0,0,3,3,0,1,2,6,1,1,0,6,3,10,0,1,6,4,3,11,0,1,3,0,0,6,7,3,3,2,2,0,0,0,3,0,1,1,17,7,17,15,15,0,0,0,0,0,0,0,0,0
Hôtel Edelweiss,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,28,25,9,16,14,23,20,28,19,16,18,7,4,12,0,2,9,0,2,8,1,0,0,0,1,13,0,9,0,0,7,9,0,0,1,4,3,0,7,0,0,4,0,2,1,0,8,11,7,1,7,0,0,8,0,14,0,8,0,0,16,9,0,1,3,0,9,9,7,11,16,23,14,16,21,0,1,10,8,15,4,0,9,0,0,0,0,9,6,12,2,13,17,20,14,32,30,0,0,0,0,0,0,0,0
Pension en Plein Air,0,66,51,66,66,66,51,66,64,49,66,66,47,66,64,50,43,35,44,58,40,40,35,20,12,32,12,16,58,27,0,20,27,0,42,60,1,0,1,46,0,24,42,10,0,31,28,46,12,34,17,0,29,27,56,20,58,15,0,22,30,45,57,41,6,9,2,51,46,32,55,40,19,25,20,25,32,46,15,31,31,61,28,51,39,19,37,56,44,49,52,45,29,26,39,51,13,28,49,2,16,36,35,59,57,51,56,40,60,60,64,66,64,45,60,66,64,66,66,66
Auberge Gîte Bon Abri,57,46,42,57,57,41,41,51,42,39,57,47,39,36,56,42,10,42,38,41,47,27,13,5,25,16,24,24,34,1,7,24,16,14,39,41,6,6,44,32,11,28,6,14,2,11,55,9,21,29,10,23,26,48,38,27,18,12,8,29,50,25,9,30,37,6,49,37,38,17,32,14,26,23,42,27,49,22,37,9,48,40,34,48,44,32,35,31,51,13,58,42,33,30,53,11,40,0,38,3,22,31,19,46,35,47,42,35,39,25,55,57,57,42,41,57,57,57,57,57
Chalet La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,24,20,24,24,24,24,24,16,6,16,18,22,16,18,13,15,15,22,20,18,6,6,9,16,20,19,22,22,22,11,20,18,22,16,20,14,20,24,22,24,12,20,24,16,12,24,24,24,16,22,16,16,22,21,17,18,18,20,24,22,21,20,24,20,16,7,0,21,13,24,22,18,12,0,21,24,20,10,16,20,0,14,20,24,13,23,20,0,13,15,20,24,24,19,0,24,23,24,0,0,0,0,0,0,0
Relais d'Arpette,127,107,127,124,127,115,124,111,85,121,111,98,113,125,78,49,71,86,42,55,94,44,24,16,37,6,37,0,92,31,34,51,20,11,43,55,7,9,22,6,10,55,29,11,10,45,46,17,79,72,38,66,27,24,32,89,70,16,15,66,41,44,86,59,30,10,22,61,7,60,77,50,17,48,58,31,80,65,28,49,26,38,42,78,68,62,23,74,102,54,106,67,44,41,14,37,54,77,52,30,31,61,26,43,41,7,24,22,92,91,67,112,127,115,127,127,127,127,0,126
Hôtel du Col de la Forclaz,12,12,12,12,9,10,12,12,2,12,12,12,9,12,12,5,12,4,7,1,6,0,0,1,0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,0,1,6,0,7,0,0,0,3,5,0,1,0,0,8,7,0,1,0,1,0,8,6,8,3,11,10,3,1,0,1,0,0,0,9,0,0,8,8,0,5,0,10,10,12,9,12,12,12,12,12,12,12,10,12
Auberge Mont-Blanc,22,22,22,22,22,22,20,10,10,22,22,18,6,22,13,6,18,14,18,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,12,1,0,0,1,1,0,2,0,0,0,0,0,14,0,2,7,6,0,0,4,6,0,0,0,0,0,0,8,0,0,0,3,10,4,16,14,10,22,17,22,16,22,22,22,0,0
La Grande Ourse,0,0,0,0,0,0,20,14,0,0,0,0,19,0,0,24,24,24,10,0,8,8,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,5,0,0,0,0,0,22,2,0,0,0,0,0,15,0,0,2,2,0,4,7,7,20,4,8,0,11,10,10,0,0,0,0,0,0,0,0,0,0,4,16,16,23,10,16,22,0,0,0,0,0,0,0
Refuge Le Peuty,23,23,23,23,23,23,15,23,20,23,20,12,18,6,21,20,21,15,12,1,17,3,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2,2,0,2,2,3,0,1,11,12,5,19,8,17,2,19,1,1,0,2,0,1,1,2,0,0,0,13,3,18,8,19,7,22,22,23,23,23,23,23,23,23
